frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
27	<div class=fontos_div>	45.03703703703704	1.0740740740740742	0.0	https://semmelweis.hu/hirek/2021/03/01/dr-bari-eszter-semmelweis-egyetemrol-az-amerikai-covid-vakcinafejlesztesbe/ https://semmelweis.hu/hirek/2021/03/11/dr-maurovich-horvat-pal-a-koronavirus-szamos-olyan-valtozast-hozott-ami-a-jarvany-utan-is-velunk-marad-majd/ https://semmelweis.hu/hirek/2021/03/31/a-klinikaland-masodik-epizodjaban-az-immunrendszer-mutatkozik-be/ https://semmelweis.hu/hirek/2021/03/17/az-egyetem-penzugyi-gazdasagi-feladatait-ellato-szervezeti-egysegeinek-szerepe-a-koronavirus-elleni-kuzdelemben/ https://semmelweis.hu/hirek/2021/05/19/post-covid-ellatas-a-semmelweis-egyetem-ful-orr-gegeszeti-es-fej-nyaksebeszeti-klinikan/	kiemelt	default
19	<blockquote>	38.78947368421053	1.2105263157894737	0.0	https://semmelweis.hu/hirek/2021/03/25/sikeres-ujraelesztest-hajtott-vegre-a-semmelweis-egyetem-ket-hallgatoja/ https://semmelweis.hu/hirek/2021/02/26/a-kritikus-allapotu-betegek-csaladtagjait-pszichologus-is-segiti-a-korhazi-talalkozas-elott/ https://semmelweis.hu/hirek/2021/04/07/post-covid-ellatas-segiti-a-felepulest-a-pulmonologiai-klinikan/ https://semmelweis.hu/hirek/2021/05/06/covid19-a-fizikai-aktivitas-es-a-jarvany-mentalis-hatasainak-vizsgalata-a-magatartastudomanyi-intezetben/ https://semmelweis.hu/hirek/2021/02/25/lezarult-az-egyetem-oltasi-programja-a-fovarosi-idosotthonokban/	idezet	default
3	<figure aria-describedby=@attachmentNUM class=wp-caption @STYLE id=@attachmentNUM style=@STYLE>	11.333333333333334	2.3333333333333335	0.0	https://semmelweis.hu/hirek/2021/03/17/az-egyetem-penzugyi-gazdasagi-feladatait-ellato-szervezeti-egysegeinek-szerepe-a-koronavirus-elleni-kuzdelemben/ https://semmelweis.hu/hirek/2021/03/01/dr-bari-eszter-semmelweis-egyetemrol-az-amerikai-covid-vakcinafejlesztesbe/ https://semmelweis.hu/hirek/2021/03/11/dr-maurovich-horvat-pal-a-koronavirus-szamos-olyan-valtozast-hozott-ami-a-jarvany-utan-is-velunk-marad-majd/	media_tartalom	default
3	<figcaption class=wp-caption-text id=@attachmentNUM>	11.333333333333334	0.0	11.333333333333334	https://semmelweis.hu/hirek/2021/03/17/az-egyetem-penzugyi-gazdasagi-feladatait-ellato-szervezeti-egysegeinek-szerepe-a-koronavirus-elleni-kuzdelemben/ https://semmelweis.hu/hirek/2021/03/11/dr-maurovich-horvat-pal-a-koronavirus-szamos-olyan-valtozast-hozott-ami-a-jarvany-utan-is-velunk-marad-majd/ https://semmelweis.hu/hirek/2021/03/01/dr-bari-eszter-semmelweis-egyetemrol-az-amerikai-covid-vakcinafejlesztesbe/	default	default
1	<div class=GroupWiseMessageBody id=@LONG>	13.0	1.0	0.0	https://semmelweis.hu/hirek/2021/03/18/fotoriport-covid-ellatas-az-aitk-n/	default	default
1	<div class=@NUM fontos_div>	34.0	0.0	34.0	https://semmelweis.hu/hirek/2021/05/20/a-penzugyi-gazdasagi-es-biztonsagtechnikai-terulet-feladatai-a-koronavirus-jarvany-idejen-2-resz/	default	default
1	<h6 style=@STYLE>	3.0	3.0	0.0	https://semmelweis.hu/hirek/2021/05/11/rektori-korlevel-a-covid-19-kapcsan-bevezetett-uj-intezkedesekrol/	felkover	default
1	<a class=button href=@LINK rel=noopener noreferrer target=@target>	2.0	0.0	2.0	https://semmelweis.hu/hirek/2021/05/11/rektori-korlevel-a-covid-19-kapcsan-bevezetett-uj-intezkedesekrol/	hivatkozas	href
7	<sub>	1.0	0.0	1.0	https://semmelweis.hu/hirek/2020/03/18/egyes-feluleteken-tobb-napig-is-fertozokepes-marad-az-uj-koronavirus/ https://semmelweis.hu/hirek/2020/03/18/egyes-feluleteken-tobb-napig-is-fertozokepes-marad-az-uj-koronavirus/ https://semmelweis.hu/hirek/2020/03/18/egyes-feluleteken-tobb-napig-is-fertozokepes-marad-az-uj-koronavirus/ https://semmelweis.hu/hirek/2020/03/18/egyes-feluleteken-tobb-napig-is-fertozokepes-marad-az-uj-koronavirus/ https://semmelweis.hu/hirek/2020/03/18/egyes-feluleteken-tobb-napig-is-fertozokepes-marad-az-uj-koronavirus/	alsoindex	default
1	<p align=@STYLE>	3.0	0.0	3.0	https://semmelweis.hu/hirek/2020/05/29/az-orszagos-verellato-szolgalat-felhivasa-hallgatok-szamara/	bekezdes	default
1	<ol style=@STYLE>	62.0	3.0	0.0	https://semmelweis.hu/hirek/2021/01/11/eddig-tobb-mint-4000-semmelweis-polgar-kapta-meg-az-oltast/	default	default
4	<a data-slb-active=@NUM data-slb-asset=@NUM data-slb-group=@NUM data-slb-internal=@NUM href=@LINK rel=noopener noreferrer target=@target>	6.5	0.0	6.5	https://semmelweis.hu/hirek/2020/03/19/rektori-tajekoztato-a-klinikak-vedelme-erdekeben-bevezetett-zsilipes-beleptetesrol-a-kkt-es-bkt-teruleten/ https://semmelweis.hu/hirek/2020/03/19/rektori-tajekoztato-a-klinikak-vedelme-erdekeben-bevezetett-zsilipes-beleptetesrol-a-kkt-es-bkt-teruleten/ https://semmelweis.hu/hirek/2020/03/02/a-semmelweis-egyetem-lakossagi-tajekoztatoja-az-uj-koronavirusrol/ https://semmelweis.hu/hirek/2020/03/02/a-semmelweis-egyetem-lakossagi-tajekoztatoja-az-uj-koronavirusrol/	hivatkozas	href
13	<ol start=@NUM>	3.3846153846153846	2.0	0.0	https://semmelweis.hu/hirek/2020/03/31/utmutato-a-koronavirusos-betegek-otthoni-apolasa/ https://semmelweis.hu/hirek/2020/03/31/utmutato-a-koronavirusos-betegek-otthoni-apolasa/ https://semmelweis.hu/hirek/2020/03/31/utmutato-a-koronavirusos-betegek-otthoni-apolasa/ https://semmelweis.hu/hirek/2020/03/31/utmutato-a-koronavirusos-betegek-otthoni-apolasa/ https://semmelweis.hu/hirek/2020/03/31/utmutato-a-koronavirusos-betegek-otthoni-apolasa/	lista	default
10	<li style=@STYLE>	21.2	0.6	19.9	https://semmelweis.hu/hirek/2020/03/31/tajekoztato-az-egeszsegugyi-dolgozok-reszere-szolo-dijmentes-utazas-lehetosegerol/ https://semmelweis.hu/hirek/2020/03/31/tajekoztato-az-egeszsegugyi-dolgozok-reszere-szolo-dijmentes-utazas-lehetosegerol/ https://semmelweis.hu/hirek/2020/03/31/tajekoztato-az-egeszsegugyi-dolgozok-reszere-szolo-dijmentes-utazas-lehetosegerol/ https://semmelweis.hu/hirek/2020/03/31/tajekoztato-az-egeszsegugyi-dolgozok-reszere-szolo-dijmentes-utazas-lehetosegerol/ https://semmelweis.hu/hirek/2020/03/31/tajekoztato-az-egeszsegugyi-dolgozok-reszere-szolo-dijmentes-utazas-lehetosegerol/	listaelem	default
1	<div class=GroupWiseMessageBody active id=@LONG style=@STYLE>	62.0	1.0	0.0	https://semmelweis.hu/hirek/2020/03/31/tajekoztato-az-egeszsegugyi-dolgozok-reszere-szolo-dijmentes-utazas-lehetosegerol/	unwrap	default
1	<div class=GroupWiseMessageBody active lead id=@LONG>	18.0	1.0	0.0	https://semmelweis.hu/hirek/2020/05/20/eletmento-szallitoinkubatort-adomanyozott-a-semmelweis-egyetemnek-a-meszaros-csoport/	unwrap	default
1	<span class=@NUM>	38.0	0.0	38.0	https://semmelweis.hu/hirek/2020/03/17/rektori-es-kancellari-tajekoztato-a-semmelweis-egyetem-munkavallaloi-reszere/	unwrap	default
167	<div class=lead>	54.7185628742515	0.2275449101796407	50.15568862275449	https://semmelweis.hu/hirek/2020/04/20/online-hallgatoi-forum-negy-het-csuszasra-szamithatnak-a-vegzos-hallgatok/ https://semmelweis.hu/hirek/2020/03/18/indul-a-zoom-a-tavoktatas-mellett-ertekezleteket-is-lehet-online-tartani/ https://semmelweis.hu/hirek/2020/04/20/ingyenes-gyermekfelugyeletet-biztosit-az-egyetem/ https://semmelweis.hu/hirek/2020/09/22/dr-merkely-bela-ujabb-jelentos-erv-a-maszkhasznalat-mellett/ https://semmelweis.hu/hirek/2020/12/07/covid-informacios-vonalat-hozott-letre-a-semmelweis-egyetem-a-fekvobetegek-hozzatartozoi-reszere/	vez_bekezdes	default
23	<h2>	8.565217391304348	0.34782608695652173	5.521739130434782	https://semmelweis.hu/hirek/2020/12/20/covid-ellatas-a-semmelweis-egyetemen-ket-bazisan/ https://semmelweis.hu/hirek/2020/12/20/covid-ellatas-a-semmelweis-egyetemen-ket-bazisan/	cimsor	default
24	<h5>	7.5	0.5	3.5416666666666665	https://semmelweis.hu/hirek/2020/12/20/covid-ellatas-a-semmelweis-egyetemen-ket-bazisan/ https://semmelweis.hu/hirek/2020/12/20/covid-ellatas-a-semmelweis-egyetemen-ket-bazisan/ https://semmelweis.hu/hirek/2020/12/20/covid-ellatas-a-semmelweis-egyetemen-ket-bazisan/ https://semmelweis.hu/hirek/2020/12/20/covid-ellatas-a-semmelweis-egyetemen-ket-bazisan/	cimsor	default
272	<strong>	8.9375	0.125	8.823529411764707	https://semmelweis.hu/hirek/2020/05/05/a-university-world-news-is-hirt-adott-a-semmelweis-egyetem-altal-vezetett-orszagos-szurovizsgalatrol/ https://semmelweis.hu/hirek/2020/07/31/koronavirus-a-kulfoldrol-hazaterok-koltsegterites-elleneben-tesztelhetik-magukat-a-semmelweis-egyetem-laborjaiban/ https://semmelweis.hu/hirek/2020/03/05/koronavirus-rektori-tajekoztatas-a-semmelweis-egyetem-intezkedesi-terverol/ https://semmelweis.hu/hirek/2020/03/31/utmutato-a-koronavirusos-betegek-otthoni-apolasa/ https://semmelweis.hu/hirek/2020/08/08/a-semmelweis-polgaroknak-tovabbra-is-ingyenes-a-pcr-szures/	felkover	default
1566	<p>	50.50766283524904	0.5510855683269477	48.70242656449553	https://semmelweis.hu/hirek/2020/07/01/h-uncover-56-ezer-fore-becsulheto-az-uj-koronavirus-fertozesen-atesettek-szama-az-orszagos-szures-vegeig/ https://semmelweis.hu/hirek/2020/10/20/kiserleti-eredmenyek-a-remdesivir-covid-19-betegeknel-valo-alkalmazasarol/ https://semmelweis.hu/hirek/2020/03/16/a-klinikai-kozpont-tajekoztatoja/ https://semmelweis.hu/hirek/2020/03/20/betegtajekoztato-ideiglenesen-uj-helyen-mukodik-a-ful-orr-gegeszeti-es-fej-nyaksebeszeti-klinika/ https://semmelweis.hu/hirek/2020/04/29/ket-beteg-kapott-verplazma-keszitmenyt-a-semmelweis-egyetemen/	bekezdes	default
40	<div class=row galeria-wrapper @NUM>	2.0	42.8	0.0	https://semmelweis.hu/hirek/2020/04/23/ketezer-liter-kez-es-feluletfertotlenitot-szallitott-ki-mol-a-semmelweis-egyetem-reszere/ https://semmelweis.hu/hirek/2020/03/15/veradasra-buzdit-a-semmelweis-egyetem-vezetese/ https://semmelweis.hu/hirek/2020/05/20/onjaro-robot-segiti-a-koronavirus-elleni-vedekezest-a-semmelweis-egyetemen/ https://semmelweis.hu/hirek/2020/10/21/ki-akartam-venni-a-reszem-a-virus-elleni-harcban-eddig-kozel-200-hallgato-vett-reszt-a-pcr-mintavetelekben/ https://semmelweis.hu/hirek/2020/05/19/ajandekcsomagokat-kaptak-a-semmelweis-egyetem-apoloi-a-loreal-magyarorszagtol/	galeria	default
80	<div class=@NUM @NUM @NUM>	1.0	8.5	0.0	https://semmelweis.hu/hirek/2020/04/29/legzestamogato-eszkozoket-adomanyozott-a-semmelweis-egyetemnek-a-mol/ https://semmelweis.hu/hirek/2020/06/05/dr-fenyves-bank-sokunknak-ez-egy-eletre-szolo-tapasztalat/ https://semmelweis.hu/hirek/2020/10/21/ki-akartam-venni-a-reszem-a-virus-elleni-harcban-eddig-kozel-200-hallgato-vett-reszt-a-pcr-mintavetelekben/ https://semmelweis.hu/hirek/2020/05/08/dr-bodor-csaba-az-elottunk-allo-feladatokat-ugyanugy-el-kell-vegezni/ https://semmelweis.hu/hirek/2020/03/15/veradasra-buzdit-a-semmelweis-egyetem-vezetese/	unwrap	default
461	<a href=@LINK>	1.0303687635574836	0.7830802603036876	1.0151843817787418	https://semmelweis.hu/hirek/2020/12/20/covid-ellatas-a-semmelweis-egyetemen-ket-bazisan/ https://semmelweis.hu/hirek/2020/05/22/milesz-dora-konduktorkent-ebben-a-megvaltozott-helyzetben-itthonrol-igyekszem-segitseget-nyujtani/ https://semmelweis.hu/hirek/2020/05/08/dr-bodor-csaba-az-elottunk-allo-feladatokat-ugyanugy-el-kell-vegezni/ https://semmelweis.hu/hirek/2020/11/02/mit-mondana-semmelweis-ignac-dr-merkely-bela-irasa/ https://semmelweis.hu/hirek/2020/03/27/tobb-szolgaltatas-is-indult-az-egyetemen-az-egeszsegugyi-dolgozok-lelki-tamogatasara/	hivatkozas	href
40	<div class=galeria-right-img>	2.0	12.0	0.0	https://semmelweis.hu/hirek/2020/03/23/11-tonnanyi-egeszsegugyi-segedeszkoz-erkezett-kinabol/ https://semmelweis.hu/hirek/2020/03/15/veradasra-buzdit-a-semmelweis-egyetem-vezetese/ https://semmelweis.hu/hirek/2020/05/20/onjaro-robot-segiti-a-koronavirus-elleni-vedekezest-a-semmelweis-egyetemen/ https://semmelweis.hu/hirek/2020/07/10/palyazatban-dijaztak-a-jarvany-elleni-vedekezesben-reszt-vevo-menedzsereket/ https://semmelweis.hu/hirek/2020/04/29/legzestamogato-eszkozoket-adomanyozott-a-semmelweis-egyetemnek-a-mol/	default	default
40	<h3 class=galeria-title>	1.0	0.0	1.0	https://semmelweis.hu/hirek/2020/07/16/tobb-szaz-fot-tesztel-a-semmelweis-egyetem-a-formula-1-magyarorszagi-futama-kapcsan/ https://semmelweis.hu/hirek/2020/04/29/legzestamogato-eszkozoket-adomanyozott-a-semmelweis-egyetemnek-a-mol/ https://semmelweis.hu/hirek/2020/04/23/ketezer-liter-kez-es-feluletfertotlenitot-szallitott-ki-mol-a-semmelweis-egyetem-reszere/ https://semmelweis.hu/hirek/2020/05/08/dr-bodor-csaba-az-elottunk-allo-feladatokat-ugyanugy-el-kell-vegezni/ https://semmelweis.hu/hirek/2020/05/19/ajandekcsomagokat-kaptak-a-semmelweis-egyetem-apoloi-a-loreal-magyarorszagtol/	decompose	default
40	<div class=galeria-subtitle>	1.0	2.0	0.0	https://semmelweis.hu/hirek/2020/04/29/ket-beteg-kapott-verplazma-keszitmenyt-a-semmelweis-egyetemen/ https://semmelweis.hu/hirek/2020/06/05/dr-fenyves-bank-sokunknak-ez-egy-eletre-szolo-tapasztalat/ https://semmelweis.hu/hirek/2020/12/10/szemelyauto-felajanlas-segiti-a-jarvany-elleni-vedekezest/ https://semmelweis.hu/hirek/2020/05/08/dr-bodor-csaba-az-elottunk-allo-feladatokat-ugyanugy-el-kell-vegezni/ https://semmelweis.hu/hirek/2020/04/15/dr-krivacsy-peter-a-jarvany-megallitasa-nekunk-is-feladatunk-nap-mint-nap/	decompose	default
40	<div class=galeria-page-counter>	1.0	1.0	1.0	https://semmelweis.hu/hirek/2020/05/19/ajandekcsomagokat-kaptak-a-semmelweis-egyetem-apoloi-a-loreal-magyarorszagtol/ https://semmelweis.hu/hirek/2020/05/20/onjaro-robot-segiti-a-koronavirus-elleni-vedekezest-a-semmelweis-egyetemen/ https://semmelweis.hu/hirek/2020/03/15/veradasra-buzdit-a-semmelweis-egyetem-vezetese/ https://semmelweis.hu/hirek/2020/07/10/palyazatban-dijaztak-a-jarvany-elleni-vedekezesben-reszt-vevo-menedzsereket/ https://semmelweis.hu/hirek/2020/10/21/ki-akartam-venni-a-reszem-a-virus-elleni-harcban-eddig-kozel-200-hallgato-vett-reszt-a-pcr-mintavetelekben/	decompose	default
